time,vx,vy
33.44,0.2,-0.7
33.45,0,-0.7
33.46,0,-0.8
33.47,0.1,-0.8
33.48,0.1,-0.8
33.49,0.2,-0.7
33.5,0.1,-0.7
33.51,0,-0.5
33.52,-0.1,-0.4
33.53,-0.2,-0.3
33.54,-0.4,-0.2
33.55,-0.5,-0.1
33.56,-0.4,-0.1
33.57,-0.4,-0.1
33.58,-0.3,-0.1
33.59,-0.2,-0.1
33.6,-0.2,-0.3
33.61,-0.1,-0.2
33.62,0,-0.3
33.63,-0.2,-0.2
33.64,-0.1,-0.1
33.65,-0.3,-0.1
33.66,-0.5,0
33.67,-0.6,0.1
33.68,-0.8,0.1
33.69,-1,0.1
33.7,-1,0.2
33.71,-1,0.3
33.72,-0.9,0.3
33.73,-0.8,0.3
33.74,-0.5,0.3
33.75,-0.4,0.2
33.76,-0.1,0
33.77,0,-0.2
33.78,0,-0.3
33.79,0.1,-0.6
33.8,0.2,-0.6
33.81,0.1,-0.6
33.82,0.2,-0.5
33.83,0.2,-0.5
33.84,0.4,-0.4
33.85,0.3,-0.3
33.86,0.4,-0.3
33.87,0.5,-0.3
33.88,0.5,-0.4
33.89,0.6,-0.6
33.9,0.7,-0.7
33.91,0.9,-0.9
33.92,1.1,-1
33.93,1.2,-1
33.94,1.3,-1
33.95,1.6,-0.9
33.96,1.7,-0.9
33.97,1.9,-1
33.98,2.2,-1.1
33.99,2.3,-1.1
34,2.4,-1.4
34.01,2.5,-1.4
34.02,2.4,-1.4
34.03,2.3,-1.5
34.04,2.2,-1.4
34.05,1.9,-1.3
34.06,1.9,-1.2
34.07,1.7,-1.2
34.08,1.7,-1.1
34.09,1.8,-1.2
34.1,2,-1.1
34.11,2,-1.2
34.12,2.2,-1.2
34.13,2.2,-1.1
34.14,2,-1.1
34.15,1.9,-0.9
34.16,1.7,-0.7
34.17,1.6,-0.6
34.18,1.5,-0.5
34.19,1.5,-0.4
34.2,1.7,-0.3
34.21,1.9,-0.2
34.22,2.2,-0.1
34.23,2.4,0
34.24,2.6,0.1
34.25,2.6,0.1
34.26,2.8,0.2
34.27,2.7,0
34.28,2.8,0
34.29,2.9,-0.1
34.3,2.9,-0.3
34.31,3,-0.4
34.32,3.2,-0.4
34.33,3.3,-0.6
34.34,3.5,-0.7
34.35,3.5,-0.8
34.36,3.5,-0.9
34.37,3.5,-1
34.38,3.5,-0.9
34.39,3.2,-0.9
34.4,3.1,-0.8
34.41,2.7,-0.7
34.42,2.4,-0.5
34.43,2,-0.4
34.44,1.7,-0.4
34.45,1.4,-0.4
34.46,1.1,-0.4
34.47,0.9,-0.4
34.48,0.8,-0.6
34.49,0.7,-0.7
34.5,0.8,-0.7
34.51,0.7,-0.8
34.52,0.8,-0.8
34.53,0.8,-0.7
34.54,0.8,-0.8
34.55,0.8,-0.6
34.56,0.6,-0.6
34.57,0.3,-0.5
34.58,0.2,-0.4
34.59,-0.2,-0.3
34.6,-0.5,-0.2
34.61,-0.8,-0.3
34.62,-1.1,-0.4
34.63,-1.3,-0.5
34.64,-1.6,-0.6
34.65,-1.7,-0.7
34.66,-1.8,-0.8
34.67,-1.6,-0.7
34.68,-1.5,-0.7
34.69,-1.2,-0.7
34.7,-0.9,-0.7
34.71,-0.7,-0.8
34.72,-0.6,-1
34.73,-0.5,-1.2
34.74,-0.5,-1.4
34.75,-0.7,-1.7
34.76,-0.9,-1.7
34.77,-0.9,-1.7
34.78,-0.9,-1.6
34.79,-0.7,-1.5
34.8,-0.4,-1.5
34.81,0.1,-1.5
34.82,0.4,-1.6
34.83,0.9,-1.8
34.84,1.1,-2
34.85,1.1,-2.2
34.86,1,-2.1
34.87,0.6,-2
34.88,0.3,-1.8
34.89,0,-1.5
34.9,-0.2,-1.2
34.91,-0.3,-1
34.92,-0.3,-0.8
34.93,0,-0.7
34.94,0.2,-0.6
34.95,0.5,-0.6
34.96,0.8,-0.4
34.97,1,-0.3
34.98,1,-0.1
34.99,0.9,0.1
35,0.7,0.2
35.01,0.3,0.4
35.02,0.1,0.6
35.03,-0.2,0.7
35.04,-0.4,0.7
35.05,-0.5,0.8
35.06,-0.3,0.8
35.07,-0.1,0.9
35.08,0,0.9
35.09,0.2,0.9
35.1,0.2,1.1
35.11,0.2,1.1
35.12,0,1.2
35.13,0,1.3
35.14,-0.2,1.5
35.15,-0.1,1.5
35.16,-0.1,1.6
35.17,0,1.7
35.18,0.2,1.7
35.19,0.3,1.7
35.2,0.3,1.7
35.21,0.5,1.6
35.22,0.6,1.5
35.23,0.8,1.3
35.24,1,1.1
35.25,1.2,1.1
35.26,1.6,0.9
35.27,1.8,1
35.28,2,0.9
35.29,2.1,0.9
35.3,2.1,0.8
35.31,2.2,0.6
35.32,2,0.5
35.33,2,0.4
35.34,1.9,0.1
35.35,1.8,-0.1
35.36,1.6,-0.3
35.37,1.5,-0.5
35.38,1.1,-0.5
35.39,1,-0.8
35.4,0.9,-0.8
35.41,1,-0.8
35.42,1.2,-0.9
35.43,1.7,-0.9
35.44,2,-0.8
35.45,2.6,-0.7
35.46,2.8,-0.7
35.47,3.1,-0.7
35.48,3.1,-0.7
35.49,2.9,-0.9
35.5,2.7,-0.9
35.51,2.3,-1.2
35.52,2.1,-1.2
35.53,1.6,-1.3
35.54,1.4,-1.5
35.55,1.1,-1.5
35.56,0.6,-1.6
35.57,0.4,-1.9
35.58,0,-1.9
35.59,-0.3,-2.1
35.6,-0.5,-2
35.61,-0.7,-1.9
35.62,-0.8,-1.7
35.63,-1,-1.5
35.64,-1.3,-1.2
35.65,-1.7,-1
35.66,-2.1,-0.9
35.67,-2.5,-0.7
35.68,-2.8,-0.6
35.69,-3,-0.6
35.7,-3.1,-0.6
35.71,-3.2,-0.6
35.72,-3,-0.7
35.73,-2.8,-0.7
35.74,-2.6,-0.8
35.75,-2.5,-0.9
35.76,-2.2,-1
35.77,-2.2,-1
35.78,-2,-1
35.79,-2,-1
35.8,-2.1,-0.9
35.81,-2.2,-0.9
35.82,-2.6,-0.8
35.83,-2.9,-0.8
35.84,-3.3,-0.7
35.85,-3.9,-0.9
35.86,-4.2,-0.8
35.87,-4.6,-0.9
35.88,-4.8,-0.8
35.89,-4.9,-0.8
35.9,-4.9,-0.6
35.91,-4.8,-0.5
35.92,-4.8,-0.3
35.93,-4.9,-0.1
35.94,-4.9,0
35.95,-5.3,0.1
35.96,-5.6,0.2
35.97,-5.9,0.1
35.98,-6.4,0
35.99,-6.6,0
36,-6.7,-0.2
36.01,-6.6,-0.2
36.02,-6.4,-0.2
36.03,-6,-0.2
36.04,-5.4,-0.2
36.05,-4.9,0
36.06,-4.2,0.1
36.07,-3.7,0.1
36.08,-3.1,0.4
36.09,-2.7,0.4
36.1,-2.3,0.6
36.11,-1.9,0.6
36.12,-1.5,0.6
36.13,-1.2,0.5
36.14,-0.6,0.4
36.15,-0.3,0.3
36.16,0.1,0.2
36.17,0.4,0.2
36.18,0.7,0.1
36.19,0.9,0.1
36.2,1.2,0.2
36.21,1.5,0.1
36.22,1.8,0.1
36.23,2.3,0.1
36.24,2.5,0.1
36.25,2.7,0.1
36.26,2.7,0
36.27,2.7,-0.1
36.28,2.7,-0.1
36.29,2.4,-0.1
36.3,2.3,-0.1
36.31,2.2,-0.2
36.32,1.9,-0.1
36.33,1.7,-0.2
36.34,1.6,-0.1
36.35,1.6,0
36.36,1.5,-0.1
36.37,1.6,0
36.38,1.8,0.1
36.39,2.1,0.2
36.4,2.2,0.3
36.41,2.3,0.5
36.42,2.4,0.7
36.43,2.2,0.9
36.44,2,1
36.45,1.7,1.2
36.46,1.5,1.4
36.47,1.3,1.5
36.48,1.3,1.7
36.49,1.3,1.8
36.5,1.4,1.8
36.51,1.4,1.9
36.52,1.5,1.8
36.53,1.5,1.9
36.54,1.3,1.8
36.55,1.2,1.7
36.56,1.1,1.8
36.57,1.1,1.7
36.58,1.3,1.7
36.59,1.3,1.7
36.6,1.6,1.7
36.61,1.8,1.7
36.62,1.9,1.7
36.63,2.1,1.8
36.64,2.2,1.8
36.65,2.3,1.9
36.66,2.6,1.9
36.67,2.8,1.9
36.68,3.1,2
36.69,3.1,2
36.7,3.3,1.8
36.71,3.1,1.6
36.72,3,1.4
36.73,2.8,1.2
36.74,2.6,1.1
36.75,2.4,1
36.76,2.4,1.1
36.77,2.3,1.1
36.78,2.3,1.2
36.79,2.3,1.1
36.8,2.3,1
36.81,2.3,1
36.82,2.4,0.8
36.83,2.4,0.7
36.84,2.6,0.6
36.85,2.6,0.6
36.86,2.6,0.6
36.87,2.8,0.6
36.88,2.7,0.6
36.89,2.6,0.5
36.9,2.5,0.4
36.91,2.5,0.3
36.92,2.2,0.2
36.93,2.1,0.1
36.94,1.9,0.1
36.95,1.6,0
36.96,1.5,0
36.97,1.3,-0.1
36.98,1.3,-0.1
36.99,1.2,-0.3
37,1.3,-0.4
37.01,1.3,-0.4
37.02,1.3,-0.4
37.03,1.1,-0.3
37.04,0.9,-0.3
37.05,0.7,-0.3
37.06,0.3,-0.2
37.07,0,-0.1
37.08,0,-0.1
37.09,-0.2,0
37.1,0,0.1
37.11,0.2,0.2
37.12,0.3,0.3
37.13,0.5,0.4
37.14,0.6,0.4
37.15,0.6,0.3
37.16,0.7,0.2
37.17,0.7,0
37.18,0.6,-0.1
37.19,0.5,-0.1
37.2,0.5,-0.2
37.21,0.1,0
37.22,-0.1,0.2
37.23,-0.5,0.5
37.24,-0.9,0.7
37.25,-1.3,0.9
37.26,-1.5,0.9
37.27,-1.8,1
37.28,-1.9,0.9
37.29,-2,0.8
37.3,-2.2,0.6
37.31,-2.2,0.6
37.32,-2.4,0.6
37.33,-2.5,0.6
37.34,-2.6,0.7
37.35,-2.5,0.9
37.36,-2.6,0.9
37.37,-2.5,1
37.38,-2.6,1.1
37.39,-2.7,1.1
37.4,-3,1.2
37.41,-3.2,1.2
37.42,-3.4,1.1
37.43,-3.7,1.1
37.44,-3.9,0.9
37.45,-3.8,0.8
37.46,-3.9,0.8
37.47,-3.7,0.9
37.48,-3.7,0.8
37.49,-3.7,1
37.5,-3.5,0.9
37.51,-3.4,0.9
37.52,-3.4,0.8
37.53,-3.1,0.7
37.54,-2.9,0.6
37.55,-2.8,0.4
37.56,-2.5,0.3
37.57,-2.4,0.3
37.58,-2.2,0.1
37.59,-2.3,0
37.6,-2.2,-0.1
37.61,-2.2,-0.3
37.62,-2.1,-0.2
37.63,-1.9,-0.3
37.64,-1.7,-0.3
37.65,-1.4,-0.2
37.66,-1.2,-0.4
37.67,-0.9,-0.4
37.68,-0.7,-0.6
37.69,-0.6,-0.6
37.7,-0.6,-0.7
37.71,-0.4,-0.7
37.72,-0.3,-0.6
37.73,-0.1,-0.5
37.74,0,-0.4
37.75,0.3,-0.1
37.76,0.5,-0.1
37.77,0.8,0.2
37.78,0.9,0.1
37.79,1.2,0.2
37.8,1.4,0.2
37.81,1.6,0
37.82,1.7,-0.2
37.83,1.8,-0.2
37.84,1.8,-0.2
37.85,1.7,-0.2
37.86,1.6,0
37.87,1.4,0.2
37.88,1.2,0.4
37.89,1,0.6
37.9,0.8,0.6
37.91,0.9,0.6
37.92,0.9,0.4
37.93,1,0.2
37.94,1.2,-0.1
37.95,1.3,-0.2
37.96,1.4,-0.2
37.97,1.6,-0.3
37.98,1.5,-0.2
37.99,1.5,0
38,1.3,0.2
38.01,1.2,0.3
38.02,1,0.4
38.03,1,0.3
38.04,1,0.2
38.05,1.2,-0.1
38.06,1.1,-0.3
38.07,1.3,-0.5
38.08,1.3,-0.8
38.09,1.1,-1
38.1,0.9,-1.1
38.11,0.7,-1
38.12,0.3,-0.8
38.13,0,-0.7
38.14,-0.2,-0.4
38.15,-0.5,-0.3
38.16,-0.7,-0.2
38.17,-0.8,-0.2
38.18,-0.8,-0.3
38.19,-0.9,-0.4
38.2,-0.8,-0.4
38.21,-0.8,-0.6
38.22,-0.6,-0.6
38.23,-0.6,-0.7
38.24,-0.5,-0.8
38.25,-0.5,-1
38.26,-0.4,-1
38.27,-0.5,-1.2
38.28,-0.7,-1.2
38.29,-0.8,-1.3
38.3,-1.2,-1.2
38.31,-1.3,-1.1
38.32,-1.6,-1
38.33,-1.8,-0.8
38.34,-1.9,-0.6
38.35,-1.8,-0.5
38.36,-1.8,-0.4
38.37,-1.5,-0.3
38.38,-1.4,-0.3
38.39,-1.1,-0.3
38.4,-1.1,-0.3
38.41,-1,-0.4
38.42,-1.1,-0.3
38.43,-1.1,-0.4
38.44,-1,-0.3
38.45,-0.9,-0.2
38.46,-0.7,-0.1
38.47,-0.3,0.1
38.48,0,0.1
38.49,0.4,0.2
38.5,0.7,0.3
38.51,1.1,0.3
38.52,1.4,0.3
38.53,1.5,0.3
38.54,1.7,0.3
38.55,1.7,0.4
38.56,1.6,0.4
38.57,1.6,0.3
38.58,1.4,0.3
38.59,1.3,0.3
38.6,1,0.3
38.61,0.9,0.2
38.62,0.8,0.2
38.63,0.7,0.2
38.64,0.8,0.1
38.65,0.8,0.1
38.66,0.9,0.1
38.67,1.2,0.1
38.68,1.2,0.2
38.69,1.4,0.2
38.7,1.3,0.3
38.71,1.3,0.3
38.72,1,0.5
38.73,0.9,0.6
38.74,0.5,0.8
38.75,0.4,0.8
38.76,0.1,0.9
38.77,-0.1,0.8
38.78,-0.2,0.8
38.79,-0.2,0.5
38.8,-0.2,0.5
38.81,-0.3,0.3
38.82,-0.3,0.2
38.83,-0.5,0.3
38.84,-0.7,0.3
38.85,-0.9,0.4
38.86,-1.2,0.6
38.87,-1.5,0.6
38.88,-1.7,0.6
38.89,-2,0.5
38.9,-2,0.5
38.91,-2,0.5
38.92,-2,0.5
38.93,-2,0.6
38.94,-1.9,0.7
38.95,-2,0.9
38.96,-2.1,1
38.97,-2.3,1
38.98,-2.4,0.8
38.99,-2.6,0.5
39,-2.4,0.2
39.01,-2.4,-0.2
39.02,-2.2,-0.6
39.03,-2,-0.7
39.04,-1.8,-1
39.05,-1.8,-1
39.06,-1.6,-1.1
39.07,-1.7,-1.1
39.08,-1.8,-1.2
39.09,-1.9,-1.4
39.1,-1.9,-1.5
39.11,-1.9,-1.6
39.12,-2,-1.7
39.13,-1.7,-1.7
39.14,-1.6,-1.7
39.15,-1.4,-1.6
39.16,-1,-1.4
39.17,-0.7,-1.5
39.18,-0.6,-1.4
39.19,-0.3,-1.4
39.2,-0.2,-1.4
39.21,-0.2,-1.5
39.22,0,-1.4
39.23,0.1,-1.4
39.24,0.1,-1.3
39.25,0.3,-1.2
39.26,0.4,-1.3
39.27,0.6,-1.1
39.28,0.8,-1.2
39.29,0.9,-1.1
39.3,1,-1.1
39.31,1.1,-1.2
39.32,1,-1.1
39.33,1.1,-1.2
39.34,0.9,-1.2
39.35,0.8,-1.2
39.36,0.8,-1.2
39.37,0.9,-1.3
39.38,1.1,-1.4
39.39,1.2,-1.4
39.4,1.5,-1.4
39.41,1.6,-1.5
39.42,1.7,-1.3
39.43,1.5,-1.2
39.44,1.4,-1
39.45,1.2,-0.8
39.46,1.1,-0.7
39.47,1.1,-0.5
39.48,1,-0.4
39.49,1,-0.3
39.5,1,-0.2
39.51,0.9,-0.3
39.52,0.6,-0.4
39.53,0.5,-0.4
39.54,0.2,-0.5
39.55,0.1,-0.6
39.56,-0.1,-0.5
39.57,-0.1,-0.5
39.58,-0.1,-0.3
39.59,0,-0.2
39.6,0,0.1
39.61,0,0.2
39.62,0,0.4
39.63,-0.1,0.5
39.64,-0.1,0.5
39.65,-0.2,0.5
39.66,-0.1,0.5
39.67,-0.2,0.4
39.68,-0.2,0.4
39.69,-0.1,0.3
39.7,-0.1,0.3
39.71,0.1,0.3
39.72,0.1,0.3
39.73,0.3,0.3
39.74,0.4,0.4
39.75,0.5,0.5
39.76,0.4,0.7
39.77,0.3,0.9
39.78,0.3,1.1
39.79,0.1,1.3
39.8,0.2,1.3
39.81,0.2,1.3
39.82,0.4,1.2
39.83,0.4,1.2
39.84,0.5,1.1
39.85,0.5,1.2
39.86,0.5,1.3
39.87,0.4,1.4
39.88,0.4,1.6
39.89,0.4,1.6
39.9,0.3,1.7
39.91,0.3,1.7
39.92,0.3,1.4
39.93,0.1,1.3
39.94,0,1.1
39.95,-0.3,1
39.96,-0.5,1
39.97,-0.7,1.1
39.98,-0.7,1.2
39.99,-0.6,1.4
40,-0.6,1.4
40.01,-0.3,1.4
40.02,-0.2,1.3
40.03,0,1.1
40.04,0,1.1
40.05,0.1,0.9
40.06,0.2,0.8
40.07,0.3,0.7
40.08,0.3,0.5
40.09,0.6,0.5
40.1,0.7,0.2
40.11,1,0
40.12,1.2,-0.2
40.13,1.3,-0.5
40.14,1.5,-0.7
40.15,1.4,-0.7
40.16,1.4,-0.9
40.17,1.4,-0.8
40.18,1.3,-0.9
40.19,1.2,-0.7
40.2,1.4,-0.8
40.21,1.5,-0.8
40.22,1.8,-0.7
40.23,2,-0.8
40.24,2.2,-0.9
40.25,2.3,-0.9
40.26,2.1,-1.1
40.27,2,-1.2
40.28,1.8,-1.4
40.29,1.5,-1.4
40.3,1.5,-1.5
40.31,1.5,-1.5
40.32,1.6,-1.5
40.33,1.8,-1.3
40.34,2,-1.2
40.35,2.1,-1.1
40.36,2.2,-0.8
40.37,2.2,-0.8
40.38,2.2,-0.7
40.39,2.2,-0.6
40.4,2.2,-0.5
40.41,2.1,-0.4
40.42,2,-0.4
40.43,2,-0.3
40.44,1.8,-0.3
40.45,1.7,-0.3
40.46,1.6,-0.3
40.47,1.4,-0.4
40.48,1.3,-0.4
40.49,1.2,-0.3
40.5,1.1,-0.3
40.51,0.9,-0.3
40.52,0.8,-0.3
40.53,0.5,-0.1
40.54,0.3,-0.2
40.55,0.1,-0.1
40.56,-0.2,-0.1
40.57,-0.5,-0.1
40.58,-0.7,0.1
40.59,-0.9,0.2
40.6,-1.2,0.4
40.61,-1.3,0.6
40.62,-1.6,0.8
40.63,-1.6,0.9
40.64,-1.8,1
40.65,-1.9,0.9
40.66,-2,0.9
40.67,-1.9,0.8
40.68,-1.9,0.7
40.69,-1.8,0.7
40.7,-1.6,0.6
40.71,-1.5,0.5
40.72,-1.4,0.6
40.73,-1.4,0.7
40.74,-1.3,0.8
40.75,-1.3,0.9
40.76,-1.4,0.9
40.77,-1.3,1
40.78,-1.2,1
40.79,-1,0.9
40.8,-0.8,0.9
40.81,-0.5,0.8
40.82,-0.2,0.8
40.83,-0.2,0.8
40.84,0,0.9
40.85,-0.2,0.9
40.86,-0.2,0.9
40.87,-0.3,0.9
40.88,-0.4,0.9
40.89,-0.4,0.7
40.9,-0.4,0.6
40.91,-0.2,0.4
40.92,0,0.2
40.93,0.3,0.1
40.94,0.6,0
40.95,0.8,0.1
40.96,1.2,0.2
40.97,1.3,0.2
40.98,1.5,0.4
40.99,1.6,0.4
41,1.9,0.5
41.01,2.1,0.5
41.02,2.3,0.5
41.03,2.4,0.5
41.04,2.3,0.5
41.05,2.3,0.4
41.06,2.2,0.4
41.07,2,0.3
41.08,1.9,0.2
41.09,2.1,0.1
41.1,2.2,0.2
41.11,2.5,0
41.12,2.9,0.1
41.13,3.2,0.1
41.14,3.5,0.1
41.15,3.6,0.1
41.16,3.6,0.3
41.17,3.5,0.3
41.18,3.2,0.5
41.19,3.1,0.5
41.2,2.9,0.7
41.21,2.6,0.6
41.22,2.5,0.6
41.23,2.3,0.6
41.24,2,0.6
41.25,1.8,0.6
41.26,1.6,0.8
41.27,1.5,0.9
41.28,1.4,1
41.29,1.3,1.2
41.3,1.2,1.2
41.31,1.2,1.2
41.32,1.2,1.2
41.33,1.1,1.1
41.34,1,1.1
41.35,0.9,1.1
41.36,0.7,1.2
41.37,0.5,1.3
41.38,0.4,1.4
41.39,0.2,1.4
41.4,-0.1,1.5
41.41,-0.4,1.4
41.42,-0.6,1.5
41.43,-0.9,1.3
41.44,-1.1,1.2
41.45,-1.2,1.1
41.46,-1.3,0.9
41.47,-1.3,0.7
41.48,-1.3,0.7
41.49,-1.4,0.6
41.5,-1.4,0.6
41.51,-1.4,0.5
41.52,-1.4,0.5
41.53,-1.4,0.4
41.54,-1.5,0.4
41.55,-1.6,0.3
41.56,-1.7,0.2
41.57,-1.9,0.2
41.58,-2,0.1
41.59,-2.2,0.1
41.6,-2.2,0.1
41.61,-2.1,0
41.62,-1.8,-0.1
41.63,-1.6,0
41.64,-1.3,-0.2
41.65,-1,-0.1
41.66,-0.9,-0.2
41.67,-0.7,-0.2
41.68,-0.8,-0.2
41.69,-0.8,-0.3
41.7,-0.9,-0.2
41.71,-0.9,-0.2
41.72,-1,-0.3
41.73,-0.9,-0.2
41.74,-0.8,-0.2
41.75,-0.6,-0.2
41.76,-0.4,-0.3
41.77,-0.1,-0.4
41.78,0.2,-0.5
41.79,0.2,-0.6
41.8,0.4,-0.7
41.81,0.3,-0.7
41.82,0.2,-0.7
41.83,0.1,-0.6
41.84,0,-0.3
41.85,-0.1,-0.2
41.86,-0.2,0.1
41.87,-0.2,0
41.88,-0.3,0.1
41.89,-0.3,-0.1
41.9,-0.3,-0.2
41.91,-0.4,-0.3
41.92,-0.3,-0.4
41.93,-0.2,-0.4
41.94,-0.3,-0.6
41.95,-0.3,-0.5
41.96,-0.4,-0.7
41.97,-0.7,-0.7
41.98,-0.9,-0.9
41.99,-1.2,-1
42,-1.6,-1.1
42.01,-1.9,-1
42.02,-2.1,-1
42.03,-2.2,-0.8
42.04,-2.2,-0.6
42.05,-2.1,-0.3
42.06,-1.9,-0.1
42.07,-1.8,0.2
42.08,-1.6,0.3
42.09,-1.5,0.3
42.1,-1.4,0.5
42.11,-1.4,0.4
42.12,-1.3,0.5
42.13,-1.2,0.6
42.14,-1.3,0.6
42.15,-1.2,0.7
42.16,-1.3,0.9
42.17,-1.4,0.9
42.18,-1.4,1
42.19,-1.5,1.1
42.2,-1.5,1.3
42.21,-1.6,1.4
42.22,-1.5,1.5
42.23,-1.4,1.7
42.24,-1.3,1.7
42.25,-1,1.8
42.26,-0.8,1.6
42.27,-0.6,1.6
42.28,-0.3,1.5
42.29,-0.2,1.5
42.3,-0.2,1.5
42.31,-0.2,1.6
42.32,-0.2,1.7
42.33,-0.1,1.9
42.34,-0.1,2
42.35,0.2,1.9
42.36,0.4,1.7
42.37,0.7,1.7
42.38,0.9,1.4
42.39,1.1,1.3
42.4,1.3,1.2
42.41,1.3,1.2
42.42,1.4,1.3
42.43,1.4,1.4
42.44,1.5,1.6
42.45,1.7,1.6
42.46,1.9,1.9
42.47,2.1,1.9
42.48,2.5,2
42.49,2.7,2.1
42.5,3,2.2
42.51,3.1,2.1
42.52,3.4,2
42.53,3.4,1.9
42.54,3.4,1.8
42.55,3.4,1.5
42.56,3.3,1.5
42.57,3.3,1.2
42.58,3.2,1.2
42.59,3.2,1.2
42.6,3.1,1.2
42.61,3.1,1.3
42.62,3.1,1.3
42.63,2.9,1.2
42.64,2.9,1
42.65,2.7,0.9
42.66,2.5,0.6
42.67,2.5,0.3
42.68,2.4,0.1
42.69,2.4,-0.1
42.7,2.4,-0.2
42.71,2.3,-0.3
42.72,2.2,-0.4
42.73,1.9,-0.5
42.74,1.5,-0.6
42.75,1,-0.6
42.76,0.6,-0.8
42.77,0.1,-0.8
42.78,-0.2,-0.7
42.79,-0.3,-0.8
42.8,-0.5,-0.7
42.81,-0.6,-0.6
42.82,-0.7,-0.6
42.83,-0.9,-0.5
42.84,-0.9,-0.4
42.85,-1.2,-0.4
42.86,-1.3,-0.4
42.87,-1.3,-0.3
42.88,-1.5,-0.4
42.89,-1.4,-0.4
42.9,-1.5,-0.4
42.91,-1.5,-0.5
42.92,-1.5,-0.5
42.93,-1.8,-0.5
42.94,-2,-0.5
42.95,-2.3,-0.4
42.96,-2.6,-0.5
42.97,-3,-0.4
42.98,-3.4,-0.5
42.99,-3.7,-0.6
43,-4.1,-0.8
43.01,-4.2,-0.9
43.02,-4.6,-1.1
43.03,-4.7,-1.3
43.04,-4.9,-1.2
43.05,-5.1,-1.2
43.06,-5.3,-1
43.07,-5.5,-0.8
43.08,-5.5,-0.6
43.09,-5.6,-0.5
43.1,-5.4,-0.4
43.11,-5.4,-0.4
43.12,-5.3,-0.6
43.13,-5.1,-0.7
43.14,-5.1,-0.8
43.15,-4.8,-0.9
43.16,-4.6,-0.9
43.17,-4.4,-0.9
43.18,-3.9,-0.8
43.19,-3.5,-0.8
43.2,-3,-0.8
43.21,-2.4,-0.7
43.22,-1.9,-0.6
43.23,-1.3,-0.6
43.24,-0.8,-0.5
43.25,-0.5,-0.6
43.26,-0.2,-0.5
43.27,-0.2,-0.7
43.28,-0.1,-0.8
43.29,-0.4,-0.9
43.3,-0.5,-1
43.31,-0.7,-1.1
43.32,-0.9,-1.1
43.33,-1.1,-1
43.34,-1.1,-1
43.35,-1,-0.9
43.36,-1,-0.8
43.37,-0.8,-0.8
43.38,-0.5,-0.7
43.39,-0.3,-0.7
43.4,0.1,-0.7
43.41,0.2,-0.7
43.42,0.4,-0.7
43.43,0.4,-0.8
43.44,0.2,-0.7
43.45,-0.1,-0.8
43.46,-0.5,-0.8
43.47,-0.8,-0.9
43.48,-1,-0.8
43.49,-1,-0.9
43.5,-1,-0.9
43.51,-0.8,-0.8
43.52,-0.5,-0.9
43.53,-0.4,-1
43.54,-0.2,-1
43.55,-0.2,-1.1
43.56,-0.3,-1.1
43.57,-0.2,-1.2
43.58,-0.3,-1.1
43.59,-0.2,-1.1
43.6,-0.1,-1.1
43.61,0.1,-1
43.62,0.2,-1.1
43.63,0.2,-1.1
43.64,0.3,-1.2
43.65,0.3,-1.4
43.66,0.1,-1.4
43.67,0,-1.5
43.68,-0.1,-1.5
43.69,-0.1,-1.5
43.7,-0.1,-1.5
43.71,0,-1.5
43.72,0.2,-1.7
43.73,0.3,-1.7
43.74,0.5,-1.9
43.75,0.5,-1.9
43.76,0.6,-1.9
43.77,0.6,-1.9
43.78,0.6,-1.8
43.79,0.4,-1.6
43.8,0.4,-1.5
43.81,0.2,-1.2
43.82,0.1,-1.1
43.83,0,-0.8
43.84,-0.1,-0.7
43.85,0,-0.5
43.86,0,-0.6
43.87,0.2,-0.5
43.88,0.4,-0.6
43.89,0.6,-0.6
43.9,0.9,-0.7
43.91,1.1,-0.8
43.92,1.3,-0.7
43.93,1.5,-0.8
43.94,1.6,-0.7
43.95,1.6,-0.7
43.96,1.7,-0.6
43.97,1.7,-0.6
43.98,1.6,-0.6
43.99,1.7,-0.5
44,1.6,-0.4
44.01,1.8,-0.2
44.02,1.9,-0.2
44.03,2,-0.1
44.04,2.2,0
44.05,2.2,-0.1
44.06,2.4,-0.1
44.07,2.5,-0.3
44.08,2.6,-0.3
44.09,2.8,-0.3
44.1,2.9,-0.4
44.11,3.1,-0.2
44.12,3.1,-0.2
44.13,3,0.2
44.14,2.7,0.4
44.15,2.4,0.6
44.16,1.9,0.9
44.17,1.6,1
44.18,1.3,1.2
44.19,1.1,1.2
44.2,1.1,1.2
44.21,1.1,1.3
44.22,1.2,1.2
44.23,1.3,1.1
44.24,1.5,1
44.25,1.4,1.1
44.26,1.5,1
44.27,1.5,1.2
44.28,1.5,1.2
44.29,1.6,1.5
44.3,1.7,1.6
44.31,1.6,1.7
44.32,1.6,1.8
44.33,1.6,1.8
44.34,1.4,1.8
44.35,1.5,1.7
44.36,1.3,1.6
44.37,1.3,1.5
44.38,1.3,1.2
44.39,1.2,1.2
44.4,1.2,0.9
44.41,1.1,0.9
44.42,0.9,0.7
44.43,0.9,0.6
44.44,0.7,0.4
44.45,0.6,0.3
44.46,0.5,0
44.47,0.5,0
44.48,0.6,-0.2
44.49,0.8,-0.1
44.5,1.1,-0.2
44.51,1.5,-0.1
44.52,1.8,-0.1
44.53,2.1,-0.1
44.54,2.2,-0.1
44.55,2.4,-0.1
44.56,2.4,-0.1
